route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
193052,28234004,28234004,,,,193052
193052,28234007,28234007,,,,193052
193052,28234010,28234010,,,,193052
193052,28234013,28234013,,,,193052
193053,28265796,28265796,,,,193053
193053,28265797,28265797,,,,193053
193053,28265798,28265798,,,,193053
193053,28265706,28265706,,,,193053
193053,28265709,28265709,,,,193053
193053,28265712,28265712,,,,193053
193053,28265715,28265715,,,,193053
193053,28265718,28265718,,,,193053
193053,28265721,28265721,,,,193053
193053,28265725,28265725,,,,193053
193053,28265730,28265730,,,,193053
193053,28265735,28265735,,,,193053
193053,28265740,28265740,,,,193053
193053,28265745,28265745,,,,193053
193053,28265750,28265750,,,,193053
193053,28265755,28265755,,,,193053
193053,28265760,28265760,,,,193053
193053,28265682,28265682,,,,193053
193053,28265685,28265685,,,,193053
193053,28265688,28265688,,,,193053
193053,28265691,28265691,,,,193053
193053,28265694,28265694,,,,193053
193053,28265697,28265697,,,,193053
193053,28265700,28265700,,,,193053
193053,28265703,28265703,,,,193053
193054,28272630,28272630,,,,193054
193054,28272631,28272631,,,,193054
193054,28272632,28272632,,,,193054
193054,28272633,28272633,,,,193054
193054,28272634,28272634,,,,193054
193054,28272635,28272635,,,,193054
193054,28272636,28272636,,,,193054
193054,28272637,28272637,,,,193054
193054,28272638,28272638,,,,193054
193054,28272639,28272639,,,,193054
193054,28272640,28272640,,,,193054
193054,28272641,28272641,,,,193054
193054,28272642,28272642,,,,193054
193054,28272643,28272643,,,,193054
193054,28272644,28272644,,,,193054
193054,28272645,28272645,,,,193054
193054,28272646,28272646,,,,193054
193054,28272647,28272647,,,,193054
193054,28272648,28272648,,,,193054
193054,28272649,28272649,,,,193054
193054,28272650,28272650,,,,193054
193054,28272651,28272651,,,,193054
193054,28272652,28272652,,,,193054
193054,28272653,28272653,,,,193054
193054,28272654,28272654,,,,193054
193054,28272655,28272655,,,,193054
193054,28272656,28272656,,,,193054
193054,28272657,28272657,,,,193054
193054,28272658,28272658,,,,193054
193054,28272659,28272659,,,,193054
193054,28272660,28272660,,,,193054
193054,28272661,28272661,,,,193054
193054,28272662,28272662,,,,193054
193054,28272665,28272665,,,,193054
193054,28272668,28272668,,,,193054
193054,28272671,28272671,,,,193054
193054,28272674,28272674,,,,193054
193054,28272677,28272677,,,,193054
193054,28272680,28272680,,,,193054
193054,28272683,28272683,,,,193054
193054,28272686,28272686,,,,193054
193054,28272689,28272689,,,,193054
193054,28272692,28272692,,,,193054
193054,28272695,28272695,,,,193054
193054,28272698,28272698,,,,193054
193054,28272701,28272701,,,,193054
193054,28272704,28272704,,,,193054
193054,28272707,28272707,,,,193054
193054,28272710,28272710,,,,193054
193054,28272713,28272713,,,,193054
193054,28272716,28272716,,,,193054
193054,28272719,28272719,,,,193054
193054,28272722,28272722,,,,193054
193054,28272725,28272725,,,,193054
193054,28272728,28272728,,,,193054
193054,28272731,28272731,,,,193054
193054,28272734,28272734,,,,193054
193054,28272737,28272737,,,,193054
193054,28272740,28272740,,,,193054
193054,28272743,28272743,,,,193054
193054,28272746,28272746,,,,193054
193054,28272749,28272749,,,,193054
193054,28272752,28272752,,,,193054
193054,28272755,28272755,,,,193054
193054,28272758,28272758,,,,193054
193054,28272761,28272761,,,,193054
193054,28272764,28272764,,,,193054
193054,28272767,28272767,,,,193054
193054,28272770,28272770,,,,193054
193054,28272773,28272773,,,,193054
193054,28272776,28272776,,,,193054
193054,28272779,28272779,,,,193054
193054,28271855,28271855,,,,193054
193054,28271858,28271858,,,,193054
193054,28271861,28271861,,,,193054
193054,28271864,28271864,,,,193054
193054,28271867,28271867,,,,193054
193054,28271870,28271870,,,,193054
193054,28271873,28271873,,,,193054
193054,28271876,28271876,,,,193054
193054,28271879,28271879,,,,193054
193054,28271882,28271882,,,,193054
193054,28271885,28271885,,,,193054
193054,28271888,28271888,,,,193054
193054,28271891,28271891,,,,193054
193054,28271894,28271894,,,,193054
193054,28271897,28271897,,,,193054
193054,28271900,28271900,,,,193054
193054,28271903,28271903,,,,193054
193054,28271906,28271906,,,,193054
193054,28271909,28271909,,,,193054
193054,28271912,28271912,,,,193054
193054,28271915,28271915,,,,193054
193054,28271918,28271918,,,,193054
193054,28271921,28271921,,,,193054
193054,28271924,28271924,,,,193054
193054,28271927,28271927,,,,193054
193054,28271930,28271930,,,,193054
193054,28271933,28271933,,,,193054
193054,28271936,28271936,,,,193054
193054,28271939,28271939,,,,193054
193054,28271942,28271942,,,,193054
193054,28271945,28271945,,,,193054
193054,28271948,28271948,,,,193054
193054,28271951,28271951,,,,193054
193054,28272149,28272149,,,,193054
193054,28272154,28272154,,,,193054
193054,28272159,28272159,,,,193054
193054,28272164,28272164,,,,193054
193054,28272169,28272169,,,,193054
193054,28272174,28272174,,,,193054
193054,28272179,28272179,,,,193054
193054,28272184,28272184,,,,193054
193054,28272189,28272189,,,,193054
193054,28272194,28272194,,,,193054
193054,28272199,28272199,,,,193054
193054,28272204,28272204,,,,193054
193054,28272209,28272209,,,,193054
193054,28272214,28272214,,,,193054
193054,28272219,28272219,,,,193054
193054,28272224,28272224,,,,193054
193054,28272229,28272229,,,,193054
193054,28272234,28272234,,,,193054
193054,28272239,28272239,,,,193054
193054,28272244,28272244,,,,193054
193054,28272039,28272039,,,,193054
193054,28272044,28272044,,,,193054
193054,28272049,28272049,,,,193054
193054,28272054,28272054,,,,193054
193054,28272059,28272059,,,,193054
193054,28272064,28272064,,,,193054
193054,28272069,28272069,,,,193054
193054,28272074,28272074,,,,193054
193054,28272079,28272079,,,,193054
193054,28272084,28272084,,,,193054
193054,28272089,28272089,,,,193054
193054,28272094,28272094,,,,193054
193054,28272099,28272099,,,,193054
193054,28272104,28272104,,,,193054
193054,28272109,28272109,,,,193054
193054,28272114,28272114,,,,193054
193054,28272119,28272119,,,,193054
193054,28272124,28272124,,,,193054
193054,28272129,28272129,,,,193054
193054,28272134,28272134,,,,193054
193054,28272139,28272139,,,,193054
193054,28272144,28272144,,,,193054
193054,28272347,28272347,,,,193054
193054,28272350,28272350,,,,193054
193054,28272353,28272353,,,,193054
193054,28272356,28272356,,,,193054
193054,28272359,28272359,,,,193054
193054,28272362,28272362,,,,193054
193054,28272365,28272365,,,,193054
193054,28272368,28272368,,,,193054
193054,28272371,28272371,,,,193054
193054,28272374,28272374,,,,193054
193054,28272377,28272377,,,,193054
193054,28272380,28272380,,,,193054
193054,28272383,28272383,,,,193054
193054,28272386,28272386,,,,193054
193054,28272389,28272389,,,,193054
193054,28272392,28272392,,,,193054
193054,28272395,28272395,,,,193054
193054,28272398,28272398,,,,193054
193054,28272401,28272401,,,,193054
193054,28272404,28272404,,,,193054
193054,28272407,28272407,,,,193054
193054,28272410,28272410,,,,193054
193054,28272413,28272413,,,,193054
193054,28272416,28272416,,,,193054
193054,28272419,28272419,,,,193054
193054,28272422,28272422,,,,193054
193054,28272425,28272425,,,,193054
193054,28272428,28272428,,,,193054
193054,28272431,28272431,,,,193054
193054,28272434,28272434,,,,193054
193054,28272437,28272437,,,,193054
193054,28272440,28272440,,,,193054
193054,28272443,28272443,,,,193054
193054,28272446,28272446,,,,193054
193054,28272449,28272449,,,,193054
193054,28272452,28272452,,,,193054
193054,28272455,28272455,,,,193054
193054,28272458,28272458,,,,193054
193054,28272461,28272461,,,,193054
193054,28272464,28272464,,,,193054
193054,28272467,28272467,,,,193054
193054,28272470,28272470,,,,193054
193055,28242035,28242035,,,,193055
193055,28242036,28242036,,,,193055
193055,28241989,28241989,,,,193055
193055,28241992,28241992,,,,193055
193055,28241995,28241995,,,,193055
193055,28241998,28241998,,,,193055
193055,28242001,28242001,,,,193055
193055,28242005,28242005,,,,193055
193055,28242010,28242010,,,,193055
193055,28242015,28242015,,,,193055
193055,28241980,28241980,,,,193055
193055,28241983,28241983,,,,193055
193055,28241986,28241986,,,,193055
193058,28214288,28214288,,,,193058
193058,28214293,28214293,,,,193058
193058,28214298,28214298,,,,193058
193058,28214268,28214268,,,,193058
193058,28214273,28214273,,,,193058
193058,28214278,28214278,,,,193058
193058,28214283,28214283,,,,193058
193058,28214246,28214246,,,,193058
193058,28214249,28214249,,,,193058
193058,28214252,28214252,,,,193058
193058,28214255,28214255,,,,193058
193058,28214258,28214258,,,,193058
193058,28214261,28214261,,,,193058
193058,28214264,28214264,,,,193058
193063,28213816,28213816,,,,193063
193063,28213821,28213821,,,,193063
193063,28213826,28213826,,,,193063
193063,28213831,28213831,,,,193063
193063,28213836,28213836,,,,193063
193063,28213841,28213841,,,,193063
193063,28213846,28213846,,,,193063
193063,28213794,28213794,,,,193063
193063,28213797,28213797,,,,193063
193063,28213800,28213800,,,,193063
193063,28213803,28213803,,,,193063
193063,28213806,28213806,,,,193063
193063,28213809,28213809,,,,193063
193063,28213812,28213812,,,,193063
193064,28246963,28246963,,,,193064
193064,28246964,28246964,,,,193064
193064,28246913,28246913,,,,193064
193064,28246916,28246916,,,,193064
193064,28246919,28246919,,,,193064
193064,28246922,28246922,,,,193064
193064,28246926,28246926,,,,193064
193064,28246931,28246931,,,,193064
193064,28246936,28246936,,,,193064
193064,28246941,28246941,,,,193064
193064,28246901,28246901,,,,193064
193064,28246904,28246904,,,,193064
193064,28246907,28246907,,,,193064
193064,28246910,28246910,,,,193064
193065,28257336,28257336,,,,193065
193065,28257337,28257337,,,,193065
193065,28257338,28257338,,,,193065
193065,28257281,28257281,,,,193065
193065,28257284,28257284,,,,193065
193065,28257287,28257287,,,,193065
193065,28257290,28257290,,,,193065
193065,28257293,28257293,,,,193065
193065,28257296,28257296,,,,193065
193065,28257300,28257300,,,,193065
193065,28257305,28257305,,,,193065
193065,28257310,28257310,,,,193065
193065,28257272,28257272,,,,193065
193065,28257275,28257275,,,,193065
193065,28257278,28257278,,,,193065
193066,28293084,28293084,,,,193066
193066,28293085,28293085,,,,193066
193066,28293086,28293086,,,,193066
193066,28293029,28293029,,,,193066
193066,28293032,28293032,,,,193066
193066,28293035,28293035,,,,193066
193066,28293038,28293038,,,,193066
193066,28293041,28293041,,,,193066
193066,28293044,28293044,,,,193066
193066,28293048,28293048,,,,193066
193066,28293053,28293053,,,,193066
193066,28293058,28293058,,,,193066
193066,28293020,28293020,,,,193066
193066,28293023,28293023,,,,193066
193066,28293026,28293026,,,,193066
193067,28226035,28226035,,,,193067
193067,28226036,28226036,,,,193067
193067,28225999,28225999,,,,193067
193067,28226002,28226002,,,,193067
193067,28226005,28226005,,,,193067
193067,28226008,28226008,,,,193067
193067,28226012,28226012,,,,193067
193067,28226017,28226017,,,,193067
193067,28225993,28225993,,,,193067
193067,28225996,28225996,,,,193067
193069,28293195,28293195,,,,193069
