trip_id,start_time,end_time,headway_secs,exact_times
24516910,09:30:00,10:30:00,3600,1
24516911,12:30:00,16:30:00,7200,1
24516912,17:30:00,18:40:00,2100,1
24516918,06:30:00,07:00:00,1800,1
24516919,07:35:00,08:15:00,2400,1
24516920,09:30:00,11:30:00,7200,1
24516921,13:35:00,15:30:00,6900,1
24516922,16:30:00,17:40:00,2100,1
24516925,19:40:00,20:35:00,3300,1
24516980,06:30:00,06:50:00,1200,1
24516981,07:05:00,07:20:00,900,1
24516982,07:40:00,08:40:00,1200,1
24516983,09:05:00,10:05:00,1800,1
24516984,11:05:00,12:05:00,3600,1
24516985,12:35:00,16:35:00,1800,1
24516986,17:00:00,19:00:00,1200,1
24516987,19:30:00,20:00:00,1800,1
24516991,17:45:00,19:10:00,5100,1
24516989,07:50:00,09:45:00,6900,1
24516990,12:47:00,13:28:00,2460,1
24517003,07:10:00,07:30:00,1200,1
24517004,09:45:00,10:20:00,2100,1
24517005,13:30:00,14:30:00,3600,1
24517006,16:15:00,17:45:00,5400,1
24517007,18:45:00,19:10:00,1500,1
24517008,20:00:00,20:40:00,2400,1
24517013,07:10:00,08:10:00,3600,1
24517014,09:50:00,10:40:00,3000,1
24517015,13:30:00,14:30:00,3600,1
24517016,17:30:00,20:05:00,9300,1
24517010,07:30:00,09:00:00,5400,1
24517011,10:10:00,14:30:00,15600,1
24517012,17:30:00,19:20:00,6600,1
24517017,06:05:00,06:50:00,2700,1
